https://dfkanalytics.vercel.app/hero

Cost,Realm,Id,Rarity,Class,Subclass,Background,Lvl,XP To Level,Gen,Sum,SB1,SB2,Train Stat,Profession,PJ,Element,Class Score,CScore/Level,Growth Score,Active1,Active2,Passive1,Passive2,Name
333,SD,264960,2,Knight,Warrior,mountains,1,2000,1,10,INT,WIS,12,gardening,,dark,3.95,3.95,0.996,Basic8,Basic6,Basic8,Basic3,Floyd Kettleblack
335,SD,233776,2,DarkKnight,Archer,desert,1,2000,3,2,LCK,LCK,15,mining,,ice,3.30,3.30,1.203,Basic8,Basic4,Advanced3,Basic6,Oronia Winterwanderer
335.4,SD,258648,3,Priest,Priest,desert,1,87,4,1,LCK,DEX,13,fishing,,wind,4.60,4.60,1.278,Basic4,Basic5,Advanced1,Basic6,Nikolas Downcloud
337,SD,192678,3,Priest,Knight,forest,3,0,1,2,END,LCK,19,gardening,,light,10.12,3.37,1.189,Basic5,Basic2,Basic3,Basic8,Kobus Silvertrapper
340,SD,261679,3,Thief,Wizard,plains,1,2000,2,9,VIT,DEX,13,gardening,,dark,4.60,4.60,1.189,Basic7,Basic4,Basic2,Basic4,Acton Pyre
340,SD,251214,0,Ninja,Pirate,island,1,1634,1,5,WIS,AGI,15,mining,,water,4.80,4.80,0.793,Basic7,Basic6,Basic8,Basic3,Brasenia Wars
340,SD,259180,0,Dragoon,Wizard,swamp,1,963,6,1,VIT,DEX,15,fishing,,earth,3.60,3.60,0.924,Basic2,Basic3,Basic4,Basic4,Simon Highshadow
340,SD,147801,1,Dragoon,Warrior,desert,1,0,5,0,STR,STR,17,foraging,,dark,2.85,2.85,1.271,Basic1,Basic1,Basic3,Basic2,Qarol Peakconqueror
342,SD,129910,3,Pirate,Warrior,city,3,3426,2,5,AGI,WIS,14,foraging,,lightning,6.80,2.27,1.283,Basic8,Basic2,Advanced2,Basic1,Edward Croguma
342.3,SD,211824,3,Monk,Wizard,desert,3,2221,1,5,WIS,WIS,19,foraging,,ice,8.96,2.99,1.204,Basic7,Basic3,Basic2,Basic5,Philee Cataclymajin
344,SD,17922,0,Knight,Monk,mountains,9,5859,2,4,VIT,AGI,27,foraging,,water,16.74,1.86,0.568,Basic1,Basic8,Basic7,Basic3,Adele Fogmind
345,SD,263917,0,Paladin,Knight,swamp,1,2000,2,5,AGI,END,13,fishing,,water,0.70,0.70,0.769,Basic3,Basic1,Basic5,Basic7,Bizos Anardragon
345,SD,257379,3,Archer,Wizard,desert,1,2000,2,5,AGI,INT,13,mining,,wind,4.55,4.55,1.183,Basic1,Basic3,Basic8,Basic1,Haldia Dirgestalker
345,SD,261158,2,Knight,Archer,arctic,1,2000,1,10,WIS,AGI,12,mining,,earth,4.40,4.40,0.966,Basic4,Basic1,Basic3,Basic2,Ihone Knott
345,SD,64393,1,Paladin,Thief,desert,9,15065,4,1,LCK,STR,23,foraging,,dark,13.35,1.48,0.948,Advanced2,Basic4,Basic2,Basic3,Axius Deepeye
347,SD,228781,3,Monk,Monk,desert,3,2206,1,2,WIS,END,14,gardening,,wind,8.81,2.94,1.269,Basic3,Basic4,Basic7,Basic6,Warren Durrandon
349,SD,249895,2,Warrior,Thief,city,1,2000,2,8,INT,STR,15,mining,,lightning,2.25,2.25,0.964,Basic3,Basic7,Basic3,Basic5,Phira Leviacada
349,SD,264805,0,Summoner,Berserker,swamp,1,2000,2,5,WIS,INT,17,gardening,,water,1.70,1.70,0.638,Basic1,Basic6,Basic3,Basic7,Taite Flamefall
349,SD,264985,3,Seer,Pirate,swamp,1,2000,1,10,LCK,AGI,14,mining,,ice,5.25,5.25,1.179,Basic4,Basic7,Basic5,Basic4,Umorn Connington
349,SD,247268,2,Shapeshifter,Priest,city,1,2000,1,5,VIT,DEX,13,mining,,light,5.10,5.10,1.402,Basic1,Basic6,Basic5,Basic3,Culma Taler
349,SD,154897,2,Summoner,DarkKnight,arctic,6,6219,4,0,STR,LCK,26,foraging,,ice,18.85,3.14,1.260,Basic4,Basic4,Basic4,Basic2,Duwfam Blazewatcher
349.4,SD,264108,1,Ninja,Priest,plains,1,1449,1,5,LCK,LCK,17,foraging,,lightning,3.90,3.90,0.903,Basic7,Basic1,Basic4,Basic5,Échnólaoi Torlas
350,SD,43175,1,Warrior,Pirate,swamp,3,0,2,6,STR,STR,22,mining,,wind,7.77,2.59,0.818,Basic6,Basic7,Basic5,Basic1,Hellanassa Dustheart
350,SD,20902,0,Pirate,Monk,mountains,8,9423,2,3,AGI,STR,24,fishing,,water,14.77,1.85,0.571,Basic5,Basic6,Basic3,Basic6,Jamie Battlecut
350,SD,123617,1,Knight,Wizard,desert,7,6886,2,4,LCK,STR,28,gardening,SURVIVED,earth,25.88,3.70,0.693,Basic5,Basic6,Basic7,Basic4,Dominica Ethetax
350,SD,98909,1,Wizard,Monk,plains,9,15147,2,5,END,AGI,22,gardening,,ice,10.16,1.13,0.698,Basic6,Basic5,Basic7,Basic3,Stassohrin Dirgespark
350,SD,130272,2,Paladin,Paladin,city,7,8124,3,0,END,DEX,24,foraging,,light,17.85,2.55,1.363,Basic3,Basic4,Basic6,Basic4,Ereon Pinerusher
350,SD,53414,2,Monk,Priest,island,8,5481,2,6,DEX,END,18,fishing,,light,11.08,1.39,0.914,Basic3,Basic8,Basic8,Basic8,Moina Skullsorrow
350,SD,47194,1,Summoner,Wizard,swamp,1,745,4,0,END,STR,14,mining,,water,1.85,1.85,1.001,Basic7,Basic6,Basic8,Basic2,Tarrek Wisedraft
350,SD,257549,0,Thief,Thief,city,1,436,1,10,AGI,LCK,17,fishing,,light,5.50,5.50,0.634,Basic5,Basic6,Basic5,Basic8,Egil Nightdream
350,SD,122878,2,Priest,Thief,forest,3,343,1,10,END,VIT,15,fishing,,wind,6.32,2.11,0.891,Basic8,Basic5,Basic6,Basic5,Douma Spicer
350,SD,181299,0,Pirate,Ninja,city,4,2158,2,7,END,VIT,15,mining,,fire,7.38,1.84,0.618,Basic5,Basic8,Basic8,Advanced1,Cadwyn Anarmajin
350,SD,191005,0,Berserker,Seer,plains,5,5856,3,6,LCK,DEX,22,mining,,light,5.35,1.07,0.483,Basic4,Advanced3,Basic1,Basic6,Disya Woolfield
350,SD,46697,0,Monk,Monk,arctic,4,626,2,7,LCK,INT,13,gardening,,wind,6.01,1.50,0.551,Basic1,Basic4,Basic5,Basic1,Nimphunnyos Webber
350,SD,61291,2,Knight,Monk,forest,2,2250,3,8,LCK,WIS,12,mining,,earth,3.81,1.91,0.956,Basic6,Basic4,Basic3,Basic2,Paenin Valleytwister
350,SD,55675,2,Pirate,Warrior,swamp,8,7099,2,5,STR,END,20,foraging,,wind,12.48,1.56,1.004,Basic5,Basic5,Basic8,Basic8,Heorvar Earthencharger
350,SD,265745,2,DarkKnight,Monk,mountains,1,2000,4,5,STR,STR,20,gardening,,light,3.85,3.85,1.225,Basic7,Basic2,Basic4,Basic7,Ruanul Plainshine
350,SD,150538,0,Pirate,Wizard,city,6,1368,2,6,AGI,AGI,23,foraging,SURVIVED,fire,22.82,3.80,0.464,Basic4,Basic1,Basic6,Advanced4,Morelia Monsterfire
350,SD,253833,2,DarkKnight,Thief,forest,2,2248,3,4,END,INT,16,fishing,,wind,4.24,2.12,1.187,Basic7,Basic3,Basic2,Basic6,Daphne Hilltrapper
350,SD,184627,3,Archer,Priest,desert,3,1998,2,1,VIT,DEX,15,mining,,dark,6.83,2.28,1.212,Basic2,Basic6,Basic4,Basic5,Maílmhé Greenmuse
350,SD,141881,0,Ninja,Thief,mountains,6,0,3,1,STR,AGI,27,foraging,,water,14.32,2.39,0.735,Basic3,Basic4,Basic8,Basic8,Gretti Diabogary
350,SD,144830,0,Pirate,Knight,city,6,6224,2,8,AGI,AGI,22,foraging,SURVIVED,water,17.43,2.90,0.591,Advanced4,Basic2,Basic7,Basic8,Holdwine Lionlance
350,SD,149055,0,Warrior,Monk,arctic,6,538,3,4,VIT,AGI,25,fishing,SURVIVED,fire,22.06,3.68,0.592,Basic5,Basic2,Basic2,Basic7,Ekius Thundertide
350,SD,209895,0,DarkKnight,Archer,forest,3,2665,4,3,STR,INT,21,gardening,,water,4.29,1.43,0.712,Basic5,Basic8,Elite1,Basic3,Aconite Oatsoar
350,SD,265428,1,DarkKnight,Wizard,island,1,1745,1,5,END,WIS,18,foraging,,light,7.00,7.00,0.998,Basic4,Basic2,Basic7,Basic6,Ostiris Hilltrapper
350,SD,254611,2,Warrior,Wizard,desert,1,2000,1,10,STR,END,15,gardening,,earth,4.20,4.20,0.875,Basic4,Basic2,Basic2,Basic2,Ingelkin Hawkfire
350,SD,261843,2,Shapeshifter,Thief,forest,1,2000,1,5,INT,END,11,mining,,earth,4.25,4.25,1.488,Basic7,Basic5,Basic2,Basic7,Appyne Boneflow
350,SD,100500,1,Priest,Pirate,plains,8,8635,2,3,INT,INT,30,foraging,,light,16.72,2.09,0.684,Basic2,Basic8,Basic3,Basic5,Sreyah Axeblossom
350,SD,264205,2,Warrior,Warrior,swamp,1,2000,1,10,AGI,VIT,12,gardening,,ice,3.65,3.65,1.028,Basic7,Basic2,Basic8,Basic3,Frumblod Saphimutul
350,SD,71976,1,Warrior,Archer,plains,7,8856,1,0,STR,LCK,25,mining,,dark,11.25,1.61,0.771,Basic5,Basic3,Basic7,Basic4,Charley Lunabelly
350,SD,264916,1,Ninja,Knight,desert,1,2000,2,5,END,WIS,13,foraging,,ice,2.05,2.05,0.922,Advanced4,Basic2,Basic3,Basic2,Agaromela Kell
353,SD,38522,2,Priest,Summoner,mountains,1,714,2,5,LCK,END,13,foraging,,wind,2.60,2.60,1.046,Basic5,Basic1,Basic1,Basic1,Wudius Cafferen
355,SD,21981,0,Wizard,Archer,desert,9,13170,3,3,VIT,VIT,24,foraging,,wind,12.06,1.34,0.489,Basic4,Basic4,Basic4,Basic5,Lenda Dondarrion
355,SD,34168,0,Priest,DarkKnight,swamp,9,10660,2,1,STR,STR,22,fishing,,fire,13.58,1.51,0.569,Basic2,Basic3,Basic8,Basic7,Ireris Mooncaller
359,SD,259275,0,Summoner,Knight,forest,1,1792,3,5,AGI,STR,14,foraging,,dark,1.00,1.00,0.619,Basic7,Basic3,Basic6,Advanced2,Ilo Porter
360,SD,265437,2,Ninja,Seer,plains,1,2000,3,5,AGI,AGI,18,gardening,,water,3.85,3.85,1.193,Advanced1,Basic4,Basic4,Advanced3,Dornic Blazemane
360,SD,264930,0,DarkKnight,Monk,arctic,1,1865,1,5,STR,LCK,17,mining,,ice,4.80,4.80,0.727,Basic3,Advanced3,Basic7,Basic8,Helleori Heartstar
360,SD,265956,1,Warrior,Knight,island,1,1835,1,10,END,INT,17,mining,,light,6.65,6.65,0.862,Basic7,Basic4,Basic1,Basic2,Ennyiel Elfcloud
360,SD,240273,2,Paladin,Wizard,swamp,2,1378,5,2,STR,AGI,16,mining,,fire,7.13,3.56,1.246,Basic7,Basic1,Basic8,Basic2,Ogmund Oakenshield
362.4,SD,165236,2,DarkKnight,Warrior,mountains,4,1825,1,1,VIT,LCK,19,foraging,,fire,9.13,2.28,1.226,Basic5,Basic5,Basic7,Basic7,Teddy Crypsari
364,SD,190328,3,Archer,Pirate,island,2,0,3,3,LCK,WIS,14,foraging,,lightning,4.72,2.36,1.259,Basic3,Basic2,Advanced4,Basic1,Gilgus Peakgatherer
364,SD,204594,2,Summoner,Pirate,city,4,3057,3,3,END,VIT,22,foraging,,light,14.57,3.64,1.170,Basic6,Basic8,Basic8,Basic1,Qusoo Saurglide
365,SD,137854,0,Ninja,Monk,forest,6,1227,3,4,STR,INT,21,gardening,,ice,11.38,1.90,0.687,Basic3,Basic3,Basic1,Basic2,Pheriope Bouldershifter
369,SD,127212,2,Priest,Pirate,mountains,1,1710,1,3,WIS,VIT,16,gardening,,light,3.10,3.10,0.872,Basic3,Basic6,Basic3,Basic6,Ghunakr Spiritlance
369,SD,265128,0,Dragoon,Knight,swamp,1,2000,2,1,VIT,DEX,12,fishing,,wind,1.20,1.20,0.922,Basic1,Basic2,Basic6,Basic2,Wuensyn Nicklebringer
369,SD,249536,3,Thief,Berserker,plains,1,347,2,9,VIT,END,13,foraging,,ice,5.35,5.35,1.260,Basic2,Basic1,Basic6,Basic7,Dramphrael Thunzilla
370,SD,259376,0,DarkKnight,Warrior,swamp,1,2000,2,4,VIT,AGI,14,mining,,wind,1.50,1.50,0.712,Basic3,Basic6,Basic3,Basic8,Gus Lionreaver
370,SD,133493,0,DarkKnight,Priest,plains,5,1208,3,1,WIS,LCK,24,foraging,SURVIVED,ice,20.93,4.19,0.654,Basic7,Basic7,Basic4,Basic7,Iphione Basgira
370.5,SD,10579,0,DarkKnight,Pirate,plains,4,0,1,0,STR,INT,26,foraging,SURVIVED,light,14.33,3.58,0.716,Basic3,Basic3,Advanced2,Basic2,Galthorn Fallspark
372,SD,67555,0,Pirate,Wizard,desert,9,6498,3,3,VIT,WIS,20,mining,,wind,12.30,1.37,0.446,Basic1,Basic7,Advanced4,Basic7,Gatriel Blazeglide
373,SD,115513,2,Warrior,Priest,forest,3,1917,1,4,LCK,LCK,15,fishing,,fire,6.87,2.29,0.860,Basic6,Basic5,Basic4,Basic3,Ahrah Stonebearer
374,SD,259569,0,Dragoon,Berserker,swamp,1,105,3,1,INT,LCK,11,gardening,,water,1.00,1.00,0.913,Basic3,Basic7,Basic4,Basic8,Lall Sunmantle
374,SD,238731,3,Wizard,Warrior,mountains,3,1060,2,8,STR,INT,17,gardening,,earth,4.14,1.38,1.184,Basic6,Basic3,Basic5,Basic8,Ipomea Loneflame
374,SD,265395,0,Paladin,Monk,plains,1,2000,2,5,LCK,LCK,13,mining,,dark,0.80,0.80,0.705,Basic7,Basic1,Basic7,Basic7,Zullial Darkarm
375,SD,242970,3,Warrior,Thief,desert,1,2000,2,9,INT,END,12,fishing,,light,2.55,2.55,1.247,Basic5,Basic4,Basic5,Basic6,Burne Hallowedblossom
375,SD,236834,2,Archer,Archer,city,1,1797,1,10,STR,VIT,14,foraging,,water,4.70,4.70,0.976,Basic5,Basic2,Basic2,Basic5,Agdi Anarmajin
375,SD,262245,3,Thief,Archer,mountains,1,2000,3,4,LCK,END,15,foraging,,water,5.35,5.35,1.242,Basic8,Basic4,Basic5,Basic7,Rhenaia Mourningfollower
375,SD,201729,2,Shapeshifter,Paladin,city,1,2000,2,5,WIS,INT,12,gardening,,fire,3.25,3.25,1.483,Basic4,Advanced2,Basic6,Basic6,Sanoris Hallowwalker
375,SD,244132,3,Wizard,Pirate,city,2,1940,5,4,DEX,VIT,15,foraging,,fire,6.32,3.16,1.164,Basic7,Basic3,Advanced4,Advanced1,Selloana Masdus
375,SD,262813,0,Dragoon,Monk,island,1,2000,4,1,INT,AGI,11,mining,,water,1.00,1.00,0.912,Basic5,Basic5,Basic2,Basic1,Barbica Dirgespark
375,SD,249809,1,Knight,Warrior,swamp,1,2000,1,10,INT,LCK,13,mining,,water,3.25,3.25,0.802,Basic5,Basic2,Basic4,Basic1,Hemah Mourningfollower
375,SD,46694,2,DarkKnight,Wizard,island,6,2832,1,2,DEX,END,19,fishing,,wind,10.73,1.79,1.188,Basic7,Basic5,Basic7,Basic8,Khazim Cobalmera
375,SD,158096,0,Warrior,Pirate,plains,5,0,1,10,AGI,DEX,23,mining,,earth,10.38,2.08,0.683,Basic1,Basic1,Basic6,Basic5,Cinnamae Greatbend
375,SD,77363,2,Monk,Knight,forest,8,11425,2,7,END,END,20,fishing,,water,13.23,1.65,0.974,Basic1,Basic5,Basic3,Basic8,Frank Snowrun
375,SD,72472,0,Priest,Priest,forest,9,11979,1,4,VIT,VIT,25,gardening,,earth,17.98,2.00,0.590,Basic7,Basic2,Basic2,Basic2,Vulvar Flatreaper
375,SD,142960,1,Monk,Knight,forest,6,7819,3,0,STR,DEX,21,fishing,SURVIVED,dark,16.47,2.74,0.777,Basic3,Basic2,Basic2,Basic8,Sigbeorn Hawthorne
375,SD,255943,0,Ninja,Pirate,forest,1,2000,1,5,INT,END,12,mining,,fire,2.50,2.50,0.693,Basic7,Basic7,Basic5,Basic6,Bothkarl Cedarblade
375.9,SD,172576,2,DarkKnight,Knight,arctic,4,1724,1,2,END,WIS,20,gardening,,earth,11.84,2.96,1.229,Basic1,Basic7,Basic2,Basic3,Holdgar Savaros
377,SD,255180,3,Archer,Thief,island,1,0,2,8,STR,WIS,12,fishing,,fire,4.65,4.65,1.230,Basic2,Basic1,Basic4,Basic7,Grannirn Graybash
378,SD,84054,3,Wizard,Wizard,mountains,1,1563,5,1,VIT,DEX,13,gardening,,ice,4.60,4.60,1.288,Basic5,Basic8,Basic3,Basic2,Doireann Belmore
379,SD,260562,0,Ninja,Knight,desert,1,2000,1,5,VIT,DEX,13,fishing,,earth,3.70,3.70,0.725,Basic4,Basic1,Basic7,Basic7,Priestly Yewchaser
380,SD,176817,0,DarkKnight,Pirate,forest,2,2710,3,5,INT,VIT,15,mining,,fire,2.04,1.02,0.719,Basic5,Basic8,Basic4,Basic7,Glummark Mossbringer
380,SD,39237,0,Archer,Knight,swamp,8,10836,1,2,VIT,DEX,26,mining,SURVIVED,dark,21.46,2.68,0.587,Basic8,Basic6,Basic7,Basic6,Rusaba Crypmera
380,SD,217626,1,Thief,Thief,desert,4,3496,1,10,DEX,AGI,18,fishing,,light,7.74,1.94,0.781,Basic5,Basic1,Basic5,Basic8,Sarnand Grisgon
380,SD,167449,0,Thief,Priest,mountains,5,0,1,10,AGI,LCK,21,fishing,,light,7.38,1.48,0.500,Basic8,Basic1,Basic1,Basic8,Thilin Barbartra
380,SD,261407,2,DarkKnight,Berserker,desert,1,2000,1,5,STR,INT,17,fishing,,fire,4.80,4.80,1.248,Basic3,Basic3,Basic2,Basic2,Guthbeam Driftgroom
380,SD,263046,1,DarkKnight,Thief,plains,1,2000,2,5,INT,STR,18,foraging,,lightning,2.60,2.60,0.940,Basic3,Basic1,Basic2,Basic6,Thellione Glowbinder
380,SD,264974,0,Thief,Priest,desert,1,1880,1,10,AGI,INT,13,fishing,,fire,1.40,1.40,0.476,Basic5,Basic7,Basic6,Advanced2,Skaldar Bluetail
380,SD,261146,3,Seer,Pirate,island,1,2000,1,10,AGI,VIT,15,fishing,,earth,4.90,4.90,1.171,Basic3,Basic3,Basic4,Basic5,Heimdam Shadewound
380,SD,259506,0,DarkKnight,Thief,forest,1,2000,1,5,STR,END,21,foraging,,dark,6.00,6.00,0.743,Basic5,Basic1,Basic6,Basic4,Hotaar Voleragon
380,SD,200315,0,Thief,Monk,city,4,3328,1,10,AGI,AGI,22,fishing,,light,10.24,2.56,0.557,Basic2,Basic1,Basic5,Advanced1,Thonhild Gigalaria
383.28,SD,265029,0,Dragoon,Pirate,arctic,1,1651,4,1,AGI,STR,14,fishing,,fire,1.30,1.30,0.924,Basic4,Basic6,Basic7,Basic5,Rene Rosedream
385,SD,54307,2,Archer,Thief,arctic,8,5995,2,7,WIS,END,25,foraging,,earth,17.66,2.21,0.951,Basic3,Basic1,Basic8,Basic7,Holt Anarashi
387,SD,261455,2,DarkKnight,Warrior,island,1,1365,6,4,LCK,VIT,16,gardening,,lightning,3.25,3.25,1.254,Basic1,Advanced1,Basic3,Basic5,Aenys Deadblower
388,SD,263056,1,Ninja,Knight,forest,1,1804,2,5,VIT,DEX,14,fishing,,light,2.25,2.25,0.946,Basic2,Basic4,Advanced4,Basic1,Heimkar Elfbraid
388.5,SD,31989,0,Thief,Archer,city,7,3836,4,5,INT,WIS,20,foraging,SURVIVED,light,19.02,2.72,0.536,Basic8,Basic4,Basic8,Advanced3,Phiala Meadowbane
389.36,SD,164299,0,Thief,Pirate,arctic,3,3723,1,9,WIS,VIT,13,fishing,,dark,3.14,1.05,0.566,Basic2,Basic8,Basic5,Basic7,Unlalzel Codd
390,SD,259112,0,Ninja,Monk,mountains,1,1522,2,5,VIT,AGI,15,foraging,,dark,1.00,1.00,0.711,Basic5,Basic2,Basic7,Basic2,Elemiah Crowwing
390,SD,165573,2,Archer,Archer,city,6,6415,1,10,DEX,AGI,26,fishing,,wind,14.53,2.42,1.016,Basic8,Basic3,Basic1,Basic1,Uzeqirax Ravenbreeze
390,SD,197652,0,Thief,Wizard,mountains,4,3448,1,10,AGI,AGI,21,fishing,,light,8.83,2.21,0.498,Basic2,Basic1,Basic1,Basic8,Drilthil Willowbraid
392,SD,132623,2,Knight,Priest,swamp,2,2096,1,5,VIT,AGI,15,mining,,earth,4.65,2.33,0.892,Basic7,Basic7,Basic1,Basic8,Kassephone Mournbender
393,SD,55621,0,Knight,Knight,city,1,412,3,3,VIT,WIS,13,gardening,,lightning,1.50,1.50,0.611,Basic2,Basic7,Basic6,Basic8,Thilin Chyttering
394,SD,159243,3,Pirate,Monk,forest,6,2685,2,1,INT,LCK,20,foraging,,lightning,18.67,3.11,1.262,Basic5,Basic7,Basic6,Advanced2,Nestyrion Crodon
395,SD,262860,2,Archer,Seer,forest,1,2000,1,10,END,END,14,foraging,,ice,4.60,4.60,0.898,Basic3,Basic5,Basic6,Basic7,Uthab Cloudsorrow
395,SD,260835,0,Paladin,Thief,mountains,1,2000,2,2,STR,STR,16,mining,,ice,1.60,1.60,0.691,Basic4,Basic8,Basic6,Basic8,Holdmund Rockroar
398,SD,124216,1,Ninja,Knight,desert,5,0,1,0,INT,INT,18,foraging,,wind,14.79,2.96,0.929,Basic2,Basic4,Basic5,Basic3,Naesime Ravenstar
399,SD,265203,3,Monk,Warrior,desert,1,2000,1,10,WIS,DEX,14,foraging,,ice,5.65,5.65,1.279,Basic6,Basic7,Basic6,Basic2,Treohere Wheatwinds
399,SD,151637,0,Warrior,Knight,desert,5,3144,2,3,LCK,END,16,mining,,wind,7.03,1.41,0.636,Basic6,Basic2,Basic6,Basic6,Sogridoc Evenrider
399,SD,261550,3,Seer,Seer,plains,1,2000,2,7,STR,LCK,14,mining,,water,4.55,4.55,1.280,Basic6,Basic8,Basic2,Basic3,Binooh Windscream
399,SD,125314,1,Pirate,Archer,arctic,5,4596,2,3,DEX,VIT,22,fishing,SURVIVED,water,17.45,3.49,0.780,Basic3,Basic6,Basic1,Basic4,Anerin Laurelscorn
399,SD,263272,2,Knight,Thief,plains,1,2000,1,10,INT,LCK,15,mining,,lightning,6.30,6.30,1.001,Basic5,Basic6,Basic1,Basic2,Multhal Blazerider
399,SD,258016,0,Sage,Priest,desert,1,775,5,1,VIT,VIT,15,fishing,,earth,2.80,2.80,0.994,Basic2,Advanced4,Basic4,Basic7,Codel Darry
399,SD,260824,0,Summoner,Knight,arctic,1,2000,1,5,STR,STR,16,gardening,,lightning,3.55,3.55,0.661,Basic2,Basic7,Basic4,Advanced2,Mace Monsterdancer
399,SD,72534,0,Wizard,Ninja,plains,9,9492,1,0,DEX,WIS,26,fishing,,dark,10.86,1.21,0.579,Basic5,Basic6,Basic8,Basic3,Migsa Redsword
399,SD,263398,0,Summoner,Seer,city,1,2000,1,5,INT,END,17,mining,,lightning,3.40,3.40,0.737,Basic8,Basic4,Advanced3,Basic5,Gilsatra Stygira
399,SD,260093,0,DarkKnight,Thief,forest,1,2000,2,3,STR,END,17,mining,,fire,1.70,1.70,0.665,Basic8,Basic7,Basic2,Basic8,Hyrephone Rowman
399,SD,109880,2,Monk,Pirate,swamp,3,1824,1,10,INT,VIT,14,fishing,,lightning,3.41,1.14,0.965,Basic8,Basic3,Basic5,Basic3,Téllemhen Stormarm
399,SD,263124,1,Thief,Thief,swamp,1,1261,1,10,AGI,LCK,15,fishing,,wind,3.90,3.90,0.785,Basic5,Basic5,Basic3,Basic1,Dernmód Aerin
399,SD,261613,2,Ninja,Thief,mountains,1,2000,2,5,AGI,INT,16,gardening,,lightning,4.05,4.05,1.225,Basic3,Basic4,Basic3,Basic3,Galenia Riverbash
399,SD,242705,0,Ninja,Archer,desert,1,2000,1,5,INT,WIS,13,mining,,dark,2.60,2.60,0.693,Basic6,Basic4,Basic6,Basic5,Brandy Savasaurus
399,SD,265102,1,DarkKnight,Archer,mountains,1,2000,1,5,END,INT,14,mining,,fire,2.80,2.80,0.973,Basic6,Basic4,Basic8,Basic1,Halt Crowless
400,SD,259511,1,Ninja,Wizard,mountains,1,2000,1,5,END,AGI,15,mining,,earth,5.00,5.00,0.968,Basic7,Basic1,Basic6,Basic4,Stassohrin Onydun
400,SD,266037,1,Sage,Pirate,swamp,1,1955,5,1,WIS,VIT,18,mining,,light,2.80,2.80,1.126,Basic8,Basic4,Basic8,Basic6,Ahriris Shadowdraft
400,SD,257023,1,DarkKnight,Wizard,arctic,1,2000,1,5,VIT,END,15,gardening,,water,3.95,3.95,0.931,Basic2,Basic3,Basic7,Basic4,Holdláf Stormcrest
400,SD,231169,3,Warrior,Monk,arctic,1,1878,2,3,STR,INT,15,gardening,,water,4.25,4.25,1.248,Basic7,Basic6,Basic4,Basic1,Pelton Apperford
400,SD,196301,2,Pirate,Berserker,island,3,2788,1,10,END,AGI,16,foraging,,dark,8.90,2.97,1.043,Advanced2,Basic6,Basic5,Basic1,Ennelion Wyvernkiller
400,SD,252883,2,Warrior,Seer,arctic,1,1726,1,10,VIT,DEX,12,fishing,,water,4.30,4.30,0.890,Basic8,Basic3,Basic3,Basic7,Fleur Snakethorne
400,SD,265964,0,Paladin,Pirate,island,1,2000,2,5,END,END,16,mining,,fire,1.60,1.60,0.725,Basic8,Basic7,Basic2,Basic8,Drersith Cingary
400,SD,214504,2,Pirate,Pirate,swamp,2,704,4,4,WIS,END,12,foraging,,lightning,3.82,1.91,1.002,Basic7,Basic4,Basic2,Elite1,Éomund Smithe
400,SD,84117,0,Priest,Monk,island,7,4807,2,0,LCK,DEX,27,foraging,SURVIVED,lightning,20.86,2.98,0.499,Basic3,Advanced1,Basic6,Basic4,Lilac Woodmangle
400,SD,15900,0,Archer,Priest,mountains,8,2574,3,7,LCK,WIS,26,foraging,,water,13.85,1.73,0.479,Basic8,Basic2,Basic3,Basic6,Moina Phandius
400,SD,91933,2,Pirate,Pirate,island,3,501,3,1,DEX,LCK,15,gardening,,light,5.70,1.90,1.002,Advanced4,Basic3,Basic3,Basic3,Lashokr Greenmuse
400,SD,114574,0,Paladin,Pirate,forest,5,0,1,5,AGI,VIT,19,gardening,,wind,2.95,0.59,0.725,Basic4,Basic4,Basic2,Basic5,Iofiel Hollowvolley
400,SD,251202,0,DarkKnight,Monk,plains,1,1850,2,5,AGI,VIT,14,mining,,fire,0.70,0.70,0.704,Advanced1,Basic5,Basic6,Basic2,Xastrum Hazelhold
400,SD,54106,0,Warrior,Pirate,forest,6,0,2,8,LCK,AGI,20,mining,,wind,7.26,1.21,0.611,Basic2,Basic1,Basic4,Basic1,Arnis Inferlaria
400,SD,216841,0,Ninja,Knight,swamp,2,570,4,3,END,WIS,14,gardening,,earth,2.79,1.40,0.665,Basic2,Basic8,Basic2,Elite1,Philiale Crypsari
400,SD,260376,1,DarkKnight,Wizard,forest,1,2000,1,5,INT,END,14,gardening,,fire,3.00,3.00,0.931,Basic8,Basic5,Basic4,Basic6,Iwhere Elmpelt
400,SD,261285,0,Thief,Thief,swamp,1,1919,3,4,AGI,LCK,13,fishing,,lightning,1.40,1.40,0.578,Basic7,Basic4,Basic3,Basic3,Arius Mistgaze
400,SD,157990,2,Ninja,Knight,forest,4,3662,1,4,DEX,STR,18,mining,,fire,11.15,2.79,1.186,Basic6,Basic1,Basic1,Basic2,Odor Screerugon
400,SD,77370,0,Warrior,Pirate,plains,6,0,1,10,LCK,AGI,18,mining,,wind,7.71,1.28,0.611,Basic1,Basic6,Basic5,Basic5,Brìs Lolliston
400,SD,262931,2,DarkKnight,Warrior,arctic,1,2000,5,2,WIS,VIT,15,mining,,light,3.70,3.70,1.254,Basic8,Basic3,Basic6,Advanced2,Maxwell Lowstrider
